id,project_id,type,value,effort,risk,stakeholder_priority,priority_score,rank,cleaned_requirement_text,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99
REQ-483,P4,FR,-0.8484391579862354,0.1658474727804126,-0.5500237755422986,-0.8400996077422255,1.4,78,capability weight bsa dose enter ad hoc subsequently resolve enter dos finite dos,-0.00083211344,-0.0013991789,0.0022684226,-0.000826334,0.002588409,-0.006411861,0.001470076,0.0004702333,-0.003024699,-0.0016491339,-0.002177815,-0.0019316119,-0.0026123056,-0.0011540488,0.0021827403,-0.0026733847,0.001553402,-0.0033400918,0.0006897327,-0.0071981917,0.0033474846,0.0017339335,-0.00020757563,0.0008312051,-0.0016906623,-0.002099752,-0.002757446,-0.00049956585,-0.0007409482,-0.00039933453,0.0017714857,0.0014930499,0.0013704199,-0.0034964143,-0.0033507624,0.0012650711,-0.00037752144,-0.0016539816,0.00207336,-0.0010098438,0.0006692925,-0.002654915,7.7787714e-05,0.0020261365,0.0024100435,0.00010584703,-0.0010628639,-0.0022620095,0.0008001454,0.003119563,-0.00091265974,-0.004975235,0.00059021276,0.00066416024,0.0006708031,-0.0013755064,-0.00055989187,0.0041229385,-0.0048956964,0.002466471,-0.000734444,0.0011852318,-0.00333065,-0.001216263,-0.0010545036,0.0023162707,0.00039827605,0.0031137322,0.0008212086,0.0032036083,-0.0017157218,-0.0012637242,0.003733099,-0.002283637,0.005559208,-0.0015867093,-0.0016930561,-0.0024972362,0.0008593357,-0.0022704313,0.00051779946,1.8534483e-06,-0.0061469194,0.0058485763,-0.0019814733,0.00025528198,-0.00133719,0.0033145845,0.0038490738,-0.0015839566,0.002953969,-0.000703499,-0.002945743,0.0009897397,0.0030659924,0.0026184968,-0.0008475278,-0.0033873708,0.0010816162,-0.0016211598
REQ-484,P4,FR,0.4445969386827438,0.1658474727804126,-0.5500237755422986,0.44584233568776,1.7,57,capability document admission history documentation template,-0.0022471368,0.009036026,-4.9093273e-05,0.002950251,0.0013130498,-0.007992838,0.0020261535,0.0062488928,-0.0058575193,-0.003670458,-0.0034413924,-0.0053821024,0.0024519926,0.0025491395,0.0024870632,0.00075898855,-0.0020229102,-0.0013505775,-0.0014140954,-0.009561491,0.0013063728,0.0045520444,0.0021230262,-0.0042153117,0.0012209965,0.0013938774,-0.005926317,-0.0061128377,-0.0017900233,0.0010663499,0.004162041,-0.0009069373,0.00021561461,-0.0035293885,0.001657083,0.009110802,0.0037166432,-0.0015947275,-0.0036746587,-0.0046536033,0.0021494115,-0.0019312919,-0.002545505,0.0013252292,0.003115451,-0.004087045,-0.0032905515,-5.8191847e-05,0.00037916665,-0.0020861786,0.0033858137,-0.0041188602,-0.0025083756,0.0019089617,0.00021050066,0.004431222,-0.0005862468,7.86588e-05,-0.005321965,0.00043890488,0.00024523283,0.0018660905,6.1383704e-05,0.0018326923,-0.002443887,0.0051033306,0.0020603898,0.0004108587,-0.005108777,0.0052231993,-0.006230304,-0.001047088,0.002991157,0.0020514808,0.0012427273,0.0016582841,-0.0055320766,-0.00245007,-0.0023400935,0.0041374224,-0.00084707054,-7.452971e-05,0.0015661711,0.0039546196,-0.000210746,0.00061688636,0.0033857555,0.002971735,0.0050202487,0.0022090345,0.0019002148,0.0038714604,0.0015978338,0.00026357613,0.0047692736,0.0013448796,0.0014893707,-0.0017586955,-0.00089173863,0.0032720845
REQ-485,P4,FR,0.4445969386827438,0.1658474727804126,-0.5500237755422986,0.44584233568776,1.7,57,ehr carry forward previous visit history current visit template,-0.00042474322,0.004305784,-1.7310907e-05,-0.0016147259,0.0014938833,0.0011942104,-0.00063041516,0.0042327717,-0.0015328899,-0.000621559,-0.00021254977,-0.00064221944,-0.0028282967,0.0009927066,0.0032491751,-0.0009915819,-0.0016845098,-0.0015626,-0.0014446174,-0.004257241,3.91394e-05,0.0018788046,0.0019479559,-0.0030688655,0.0016771681,0.0021995262,-0.0046446077,0.0010222724,-0.0011101761,-0.0029144795,0.0005639174,0.0012242121,-0.0004191632,-0.0004355769,-0.0015460756,0.004969237,0.0022370555,-0.0026615984,-0.0036485244,-0.005003961,0.00036089835,-0.003616565,0.0012482075,0.002396263,0.0009145794,-0.00082485855,-0.0016570456,-0.0012581461,0.005640788,-0.0028357718,0.002338604,0.0012358688,-0.0014140685,0.0011985768,-0.0024357373,0.00085805036,0.00012438794,0.00047304327,-0.0045430847,-0.0025405074,0.0049856454,0.0012317509,-0.0007538588,0.0016368566,-0.0018936853,0.00081071013,0.0011376035,-0.0031683175,0.0013307028,0.00061457616,-0.00071365875,0.0031032003,-0.0011200032,-0.0025508231,0.006146211,0.003276665,-0.0013012054,-0.001427159,-0.0007020662,0.00089707796,0.0030761322,-0.00030580038,-0.0012024074,-0.0031679461,0.001788877,-0.0027680944,4.5338955e-05,0.005640332,0.0009860765,-0.0014729135,0.0027119399,0.001168663,0.0036451828,-0.00042317764,0.0024987988,0.0022340314,-0.00049894705,-0.0017343978,-0.0068438053,0.002094408
REQ-486,P4,FR,-0.8484391579862354,0.1658474727804126,-0.5500237755422986,1.7317842791177456,1.2,120,capability customize template field tie standard nomenclature,-0.0006218355,0.0014873495,0.0005552641,-0.001710292,0.002412185,-0.00743885,-0.0015230024,0.0051241643,-0.0039486266,-0.002539127,-0.00303432,-0.002945618,-0.001143122,0.0033697726,0.0022700313,-0.000266101,-0.0031782654,0.00018598307,-0.0020810547,-0.0033756432,0.0010652541,0.0020589281,0.0028430405,-0.0011890391,-0.0005157898,-0.00013542369,-0.0076928088,-0.00393218,-0.003402356,0.0005466901,0.0013547883,0.0009472816,0.0019663938,-0.0057388595,-0.0032321566,0.0045756944,0.00085944455,-0.0034762935,-0.0048740953,-0.00018461142,0.0052202116,-0.00094862573,-0.0007755627,0.0027088046,0.0021646074,-0.0023215113,-0.0012164933,-0.0009349636,0.0020028702,-0.0004955191,0.0012857337,-0.0015099115,0.0014158916,-0.0036042652,-0.0033760928,0.0035477164,0.0021086407,0.00026417978,0.00048724376,0.0021846679,0.0002525216,0.0011398869,-0.0026248624,-0.0032888856,-0.0031680528,0.0040922416,0.00099238,0.00023895635,-0.0010519202,0.0012961011,-0.005752709,0.0020887798,0.0018342979,0.0010050429,0.0030808777,0.0011925026,0.0014971045,-0.0033608938,-0.0005005851,-0.0009004763,-0.0036905392,3.779287e-05,0.0030685042,0.0024258152,0.00051867956,0.0027603449,0.0006195804,0.0016440379,0.00070681836,0.0010853243,0.0020373552,0.00053700275,-0.00029981806,0.001769339,0.0024187828,0.0018203146,0.003354805,-0.0040044906,-0.0017106935,-0.0007167322
REQ-487,P4,FR,1.7376330353517229,2.528327799325883,-0.5500237755422986,1.7317842791177456,2.6,2,capability front end speech recognition integrate documentation tool,-0.0035647776,0.0027166405,-0.0015880958,0.0007671129,0.0002067237,-0.004100969,-0.00022336311,0.0027403107,-0.0051058265,-0.001905425,-0.0012297013,-0.0023198756,-0.004699189,0.0027359216,0.0033863396,0.0013839311,0.0005381288,-0.005227927,0.00036838814,-0.00469256,0.001373152,0.0017342555,0.0029027811,-0.0008131282,0.002569193,0.0018411021,-0.0033797415,-0.0017501939,-0.003665959,-0.0021206865,0.0030998224,-0.0015451416,6.570277e-05,-0.0007413631,0.0003640782,0.003334408,0.0034938566,-0.0026035823,-0.00042515158,-0.003233991,0.0067549804,-0.005125419,-0.0045807194,-0.00052791776,-0.0030888529,-0.0036061308,0.0003593288,0.0012178164,0.002161015,0.0014092843,0.005326255,-0.004629818,-0.0011334395,0.0008130635,-0.001173247,0.0038067321,0.006123716,0.0026886566,-0.0014394213,0.003814125,-0.001524579,-0.0020414044,-0.0008274913,0.0007714908,-0.0009406649,0.001833464,0.00029557096,-0.0013824012,-0.0024318323,0.00060760044,-0.0035462244,0.0004454403,0.0017325894,0.001008816,0.003601823,0.0014737984,-0.0034313244,-0.00014111042,-0.0034672348,0.0021835375,-0.0050406014,0.0033068678,-0.0030149925,-0.0013027996,-0.0011346798,-0.0022456183,-1.2061908e-05,0.0025121467,0.0016095528,-0.0010818556,0.0013076487,0.0017110959,-0.002549462,-0.0040890602,0.0019855357,0.0010983628,-0.0010238059,-0.0033182842,0.00011851755,0.0004668099
REQ-488,P4,FR,1.7376330353517229,2.528327799325883,-0.5500237755422986,1.7317842791177456,2.6,2,capability integrate image directly documentation,-0.0059372433,0.002112442,0.0044788835,0.0048498577,0.001179876,-0.0065792846,-0.004191681,0.0050939852,-0.001582687,-0.0039679334,-0.001803287,-0.005598858,-0.0032172098,0.0005710334,0.0050306907,-1.195874e-05,0.0009560827,-0.0030748018,-0.0018015237,-0.0076726885,0.0008836221,0.0035905987,0.0026971397,0.0004642793,0.0013572839,0.0037399132,-0.001041157,-0.0026236707,-0.0049727224,0.0010144546,0.0017565589,0.0005592512,-0.00198912,-0.0015383593,0.0012676927,0.004158436,0.00015011597,-0.00059051753,-0.005938627,-0.004628543,0.0077346386,-0.00856987,-0.0035081424,-0.002659627,-0.0020582953,-0.00232764,-0.0013634565,0.0011130816,-0.0019986418,0.0017536527,0.0042001056,-0.00506787,0.0003695581,0.0006387816,-0.0044513866,0.007941014,0.0022061109,0.0030001805,-0.0012361684,0.0018717453,-0.0039029855,0.0003895305,-0.002246905,-0.00016767411,-0.0030859488,-0.0017339155,0.0038006448,0.001531393,-0.0024521048,0.0072004646,-0.0017653297,-0.0018147357,0.0034911328,0.0009413961,-0.0005402501,0.0028985494,-0.000112582464,-0.0028953685,-0.0031783965,0.0023240517,-0.0065271137,0.003290816,0.0033115365,0.001781187,-0.003001307,0.0013785337,0.0034190125,0.0018681393,0.0042986013,0.0016326025,0.003246034,-0.0005232148,-0.0027766142,0.0013052598,0.0021045613,0.003592079,0.00319079,-0.0015901967,-0.00057834043,0.0006477712
REQ-489,P4,FR,-0.8484391579862354,0.1658474727804126,1.9812944354150057,-0.8400996077422255,0.8,137,capability select diagnose medication procedure pre define list,-0.0055473945,0.005383086,0.0020196105,-0.0014465638,0.0041631563,-0.009515657,0.0028380384,0.009955874,-0.001708048,-0.0056092944,0.0022158101,-0.0018862851,-7.8240904e-05,0.0029087286,0.001021306,-0.0018045361,0.0030771259,-0.0057879044,-0.0031834692,-0.0062435316,0.00451648,-0.00029399665,0.0036243799,-0.002412056,-0.002370222,0.00039741746,0.0017898313,-0.0050458307,-0.00097101205,0.0003710264,0.0056980895,-0.0018975532,-0.00061847066,-0.0033711926,-0.0002563034,0.0071643656,0.0014485476,-0.004674004,-0.0035321186,-0.0065953117,-0.00035435523,-0.00045265522,-6.7739515e-05,0.00041892438,0.0034066094,0.002575497,-0.00201531,-0.00018785836,0.0020298974,0.0011347556,0.0032869296,-0.004013894,-0.0026339632,0.0011113584,-0.0046917,0.0014310373,0.0021233442,-0.00075040344,-0.0055527454,0.0035896313,-0.00032060294,0.0043087844,-0.00081413885,-0.0046020714,-0.0035806892,0.0012708572,0.004503549,0.0015869668,-0.003479982,0.0028651487,-0.0020235893,-0.00055630936,0.0010577535,-0.00041385758,0.0053041372,0.0013930764,-0.003422399,0.00043975282,-0.004382223,0.00034768347,-0.0043068742,0.003725081,-0.0016461046,0.0029547177,-0.00031965767,0.001221826,0.001198763,0.0059232097,0.0066445763,-0.002835607,0.0033043663,0.0032121153,-0.0016578445,-0.00012748508,0.004399759,0.004479011,0.002969164,-0.006965796,0.0030580359,-0.0011183878
REQ-490,P4,FR,-0.8484391579862354,0.1658474727804126,0.29374896144346946,-0.8400996077422255,1.2,120,capability quickly update care plan,-0.004735341,0.0036438056,9.156764e-06,0.003778663,0.0010725951,-0.008675822,0.0020116684,0.008280015,-0.0020840657,-0.0071044103,-0.0005725341,-0.0048506553,-0.0019267958,0.0033535666,0.005939511,-0.0018018332,-0.0038980134,-0.0039149537,0.0009700861,-0.00847164,0.0026855664,-0.00042676405,0.0038242224,-0.003461803,0.003716539,-0.0010420822,-0.0036044822,0.0026769754,-0.0040069083,0.004116806,0.0030303982,-0.0046749306,0.0073938495,0.00202376,-0.002523695,0.003622075,0.0031828028,-0.0020888303,0.0010746133,-0.0046337247,0.0051319143,-0.004998834,-0.0057929116,0.00016740251,0.005563435,-0.0018889013,-0.0012981372,-0.0019836128,0.005370272,0.0033930875,0.0048749754,-0.004638703,-0.0014197227,0.00026095094,-0.0015623878,0.0038241006,0.004370826,0.0021271254,-0.006323904,-0.00021596551,-0.0013869025,0.0038014646,3.2495147e-05,-0.0030802705,-0.004330528,0.0035391308,0.0049361964,0.0029672564,-0.004722002,0.008250112,-0.0029732913,0.0033208467,0.004927715,-0.0011304119,0.003372709,0.0018641374,-3.315499e-05,-0.0009052355,-0.0018509992,0.00057872076,0.0012266288,0.0010084717,-0.0041384893,0.008149354,0.00045002816,0.0006955026,-0.0024180561,0.00046213693,0.0029525175,0.00062760274,0.0019101396,0.004861248,-0.002579155,-0.005711929,-0.00021755762,0.007132637,0.0017209497,-0.004004185,0.0033268663,-0.0012388238
REQ-491,P4,FR,1.7376330353517229,2.528327799325883,-0.5500237755422986,1.7317842791177456,2.6,2,capability supervisory review integrate documentation workflow,-0.006343743,0.0059247427,0.0027841746,0.00029566637,0.0017251717,-0.0062308237,-0.00033695876,0.0053329985,-0.0072801006,-0.004307275,0.00014564318,-0.005871562,-0.0013319851,-0.0007069775,0.0024152866,0.00054945936,0.00090545765,-0.004807267,-0.00062881416,-0.007655338,0.0014820895,-0.001569376,0.0006079734,0.00020732645,-0.003619808,0.0052120737,-0.00432061,-0.0031906562,-0.0012174116,-0.0013976527,-6.532215e-05,0.0025915236,-0.0015919689,-0.0021632642,0.00015202258,0.003381512,0.0009317699,-0.0028669722,-0.004710826,-0.0039174766,0.0040639546,-0.0065130577,-0.0057573416,-0.00075239316,0.00029134887,-0.0028982414,-0.0024011023,-0.0033294985,-0.00016393396,0.003607564,0.0059459177,-0.0029240868,-0.0010748468,0.001706942,-0.0065544676,0.00612459,0.0038193734,0.0019275952,-0.00028586556,0.004418284,-0.0047244714,0.0010741659,-0.00053711556,-0.0005175833,-0.0017752306,0.003815001,0.0022694028,0.0026690317,-0.0027915519,0.0068476186,-0.004979456,0.00026496872,0.004594866,0.0031453995,0.0010328661,0.0024763385,-0.0010404674,0.0012209882,-0.0040774005,0.0017965335,-0.0019216421,-5.7337962e-05,-0.0013430094,-0.0004264816,-0.00010657695,-0.0011693003,-0.00013832685,0.0019580598,0.0036644547,0.0013937972,0.002334208,0.0007053747,-0.003043987,-0.0042837067,0.0047977427,0.0028448,0.0031265866,-0.0039000965,0.0023031028,0.0022316806
REQ-492,P4,FR,0.4445969386827438,0.1658474727804126,-0.5500237755422986,0.44584233568776,1.7,57,capability track ancillary documentation,-0.0065443325,0.0021563768,0.0030099698,0.004109335,0.0009577131,-0.0062038293,-0.0028857505,0.008311473,-0.0036497593,-0.0038456721,-0.00015978399,-0.0072066635,-0.005434694,0.0023904196,0.004332028,-1.3848941e-05,-0.0015622394,-0.0023233222,0.0005200814,-0.0038690758,0.0015494383,0.0019483838,0.0010664675,-0.002350857,0.0025128098,-0.0017964412,-0.0046415273,-0.0022134294,-0.003602204,0.0010653175,0.0034238729,-0.001591173,-0.0004092527,-0.0011967699,0.0043844967,0.00588197,0.0035224194,-0.0011764527,0.00065162685,-0.0036960128,0.0032677548,-0.0016065089,-0.008045453,0.0015687988,0.003942301,-0.0007382856,-0.00041114545,-0.003639691,0.0007856953,-0.0024452948,0.007347394,-0.0058278106,-0.0071726716,0.00064379536,-0.0025459677,0.007080542,0.0011953178,-0.001185893,-0.00232291,-0.0017858371,-0.0045952844,-0.00085603015,0.0016128281,0.0008926707,0.00025053188,0.0014864317,0.004958183,-0.00027677085,-0.004524564,0.0041438574,-0.0029400524,-0.00011738774,0.0033297031,-0.00044988247,-0.0027128106,0.0026793303,-0.0063397633,-0.0036337904,6.257942e-05,0.00489421,-0.0016181375,0.00026505347,0.0035403632,-0.0030861453,0.0023095887,-0.00042950758,-0.0008003613,0.0038480856,0.0041897194,-0.0001461707,0.004056759,0.0012807286,-0.0025832173,-0.0028827293,0.0025848672,0.002862299,0.00017959691,-0.005407753,0.0008407364,0.0004984959
REQ-493,P4,FR,-0.8484391579862354,0.1658474727804126,-0.5500237755422986,-0.8400996077422255,1.4,78,capability template drive chart,-0.0043652575,0.0013665262,-0.004858364,-0.00026076054,-0.00045717493,-0.00026853988,0.000109456014,0.008270544,-0.0043645925,-0.0037925208,-0.0046442375,-0.0014869637,-0.0011232336,0.002072724,0.005244414,0.0018483615,-0.0014163593,-0.0010172613,0.0013255697,-0.008550098,-0.0027300725,0.00025930186,0.0013291228,-0.0049518794,-0.0026707384,-0.0020725871,-0.0047154604,-0.0068605877,-0.0043769507,-0.0003039731,0.0050495793,0.0006199254,-0.0017610788,-0.0015364587,-0.001702124,0.0070663085,-0.0024157567,-0.0006308629,0.00038817167,-0.00091359497,0.0053644516,-0.0009742165,-0.003496084,0.0036871056,0.0033789426,0.0016837433,-0.0010641691,-0.0024869097,-0.0015113865,-0.0015191727,-0.00041167415,-0.004902724,-0.0016749505,0.003690672,0.0032100056,0.0071362173,0.0034946958,0.0014502264,0.0006625447,0.0034030674,0.0033113053,0.0038410663,-0.0042484645,-0.0010124214,0.00052903645,0.0025596637,-8.79498e-05,-0.0036024568,-0.0031789017,0.0041013025,-0.0052785524,0.0037149866,0.004103257,0.0039899894,0.0020184743,0.0017001546,-0.0033358708,-0.003550779,-0.00092193123,-0.0021174015,0.00093603856,-0.002661514,0.0006588381,0.0013413872,6.6466164e-05,0.0010155851,0.0031589386,0.0050973725,0.0075312313,-0.0017243539,0.0019382628,0.0058687525,0.0034129492,-0.0004936004,0.0033525832,0.0069205053,0.0012705207,-0.006921691,-0.00017110864,0.006218112
REQ-494,P4,FR,0.4445969386827438,0.1658474727804126,-0.5500237755422986,0.44584233568776,1.7,57,capability documentation template anti coagulation coumadin management,-0.0005323027,0.0042852364,0.0023349754,-0.00080343866,-0.00065239175,-0.007223194,0.0026674843,0.0064019663,-0.0065503404,-0.00048603065,-0.0026438148,-0.0040639294,0.0017546386,0.0023501439,0.00054554886,0.0011393374,0.0017668008,0.002818068,0.0012160813,-0.0049037267,0.00028376447,0.0046283402,0.0058652735,-0.0013561819,0.00077334035,0.0012402034,-0.0013102852,-0.002710939,-0.0043958626,0.0003912238,0.0017723114,0.0008696459,0.00030689393,-0.00402001,-0.0007177116,0.0043218867,0.0018030803,-0.0022844516,-0.005559387,0.00021237042,0.0048391097,-0.004342626,-0.005881989,0.003858222,0.0032581303,-0.0016801327,-0.0006501017,-0.0031634367,-0.0005670037,3.911382e-05,0.0024170259,-0.0046447064,-0.0025180788,0.000848332,-0.0028580152,0.0044039185,-0.0024023869,0.0029866935,-0.0026203718,0.0030271139,0.0009211813,0.0018674226,-0.0022711244,0.0015600784,0.0018554181,0.0037067027,0.0023674998,-0.000904162,-0.0073812385,0.0054731034,-0.0038973803,0.0032882153,0.004160469,-0.0014130622,0.001630088,0.0024973932,-0.002186914,-0.00037947996,-0.0052572466,0.0038537346,-0.0019755743,-0.0040286067,0.0024511048,-0.0004144699,-0.0024595757,0.0022411714,0.0045932643,0.002583156,0.0013888372,0.0013343267,0.0024451776,0.00012216854,0.0019709873,0.00056380493,0.005430064,0.00081890094,0.0017992875,-0.00400602,-0.0005742345,0.001332469
REQ-495,P4,FR,0.4445969386827438,0.1658474727804126,1.9812944354150057,0.44584233568776,1.1,129,capability documentation template psychiatry orthopedics oncology pre operative assessment history physical physical exam operative note labor delivery cardiac resuscitation dental note ophthalmology note family plan urology record sickle cell record neurology note,-0.0019199175,0.0026523722,0.0019211811,-0.0017688741,-0.001348893,-0.002406361,-9.834548e-05,0.004551777,0.000121420686,-0.0018818164,-0.0020882653,-0.0023637782,-0.0005911137,0.0015493291,0.002594436,-0.0008736632,0.00036923325,-0.0026525771,0.0028012735,-0.0027316748,0.002211926,-0.00062806945,0.0022101179,-0.0026576112,-0.00022804688,0.001789906,-0.0039832625,-0.00027816824,-0.0004885859,0.0020907314,0.002964267,-0.0012250821,-0.00047263448,-0.002861186,0.0003132944,0.00033490092,0.0003639654,-0.0024423413,-0.002256912,-0.0016622699,0.00046306307,-0.0006084333,0.0006558541,-0.0008355443,0.0015361008,-0.0017898893,-0.001935893,-0.00076587993,-5.137658e-05,-0.0011609201,0.0029968908,-0.00087524165,-0.0009831086,0.0008818885,-0.0013586618,0.0014316371,0.00025959895,-0.00024368375,-0.002896827,0.00049873325,-0.0001801519,0.000755288,-0.001242876,0.0021509775,-0.0013779064,0.0014785891,0.0017003343,-0.00076005736,-0.0020355617,0.0028962106,-0.0037097859,0.00029974408,-0.0001633814,-0.0015070841,0.0013901186,0.0010623465,0.0002025248,-0.00058696547,-0.0019118147,0.0015275327,-0.0022698329,-0.0011771691,0.0013819898,0.0031127073,-0.0021731725,0.0011569784,-0.002181401,0.0028124915,4.4320856e-05,-0.0008706606,0.0010833299,-0.0008064858,0.0015506881,-0.0012757487,0.0012868962,0.0021496115,0.0015461466,-0.0016294635,0.0006316855,0.0016495427
REQ-496,P4,FR,-0.8484391579862354,0.1658474727804126,-0.5500237755422986,-0.8400996077422255,1.4,78,capability resident attend signoff relationship attestation,-0.0015731634,0.0020387925,0.0011005447,0.002986189,0.0014579436,-0.0022318766,0.001498844,0.00674565,0.0009666478,-0.004617138,0.0016358118,-0.0038253504,-0.00015348359,0.0019166861,0.0010556342,0.00024373166,0.0020748752,-0.0019256015,-0.0022712809,-0.00024146384,0.0022566018,-0.00031732977,0.0047612125,-0.0005982215,-0.000115701696,0.0010603042,-0.0039775115,-0.0012846071,-0.000718231,0.0029681472,0.0018754895,0.003501038,-0.0033840372,-0.0022543806,-0.002146815,0.005465457,0.0013224771,0.0005721862,0.0024315093,-0.0018447386,0.00024667443,-0.003474906,-0.0040258463,-0.00089209917,-0.0024013668,0.0010089555,0.0034119037,0.0020009193,0.005243149,-7.283501e-05,0.00064398366,0.0008876091,-0.0023770784,-0.00073381606,-0.003427228,-0.0015461874,0.0035697322,-0.002505636,-0.00017406775,0.002726025,-0.0015012209,0.0018350617,-0.0018383344,-0.00029991046,0.00075435877,0.0041572163,0.0028932218,-0.0019005757,0.0022597362,0.00085900124,0.003847,0.00055893214,0.005350661,-8.3527375e-05,-0.00039241227,0.0011242648,0.0017688042,-0.0015358698,0.0011185684,0.000112848975,0.0017515227,0.0018896805,-0.00019703883,0.0022698797,-0.0009929304,-0.0010475562,-0.0013240034,0.0024904367,-0.00050057983,-0.004196607,-0.0026596924,-0.0019371776,-0.000220342,0.0011956836,0.0010239664,0.002213262,0.003999442,-0.005470784,0.0026727405,-0.00014556854
REQ-497,P4,FR,1.7376330353517229,0.1658474727804126,-0.5500237755422986,0.44584233568776,2.1,18,capability message clinical result example like place record result review acknowledgement patient chart,-0.0051102256,0.0026082683,0.0015508493,0.0052929,0.00042959017,-0.0064688292,-0.00097295124,0.009939168,-0.0041677807,0.0013016668,-0.0011151377,-0.005103785,-0.0028661157,0.00257496,-0.0008522285,-0.003508803,9.0600995e-05,-0.0014892928,-0.0013643553,-0.004612794,0.000461964,0.00024039355,0.0024136635,-0.003427928,-0.0002106845,-0.00033711066,-0.004303106,-0.0017508789,-0.002122526,-0.00026857603,0.0024262113,-6.255683e-05,0.00094759715,-0.0026368687,-0.0009190267,0.0046158517,0.0025397672,-0.00106125,-0.00036858354,-0.004521883,-0.0014029946,-0.004147278,-0.004264268,0.0032379867,0.0033469284,3.308391e-05,-0.0022911583,-0.0018497384,0.0011688309,-0.00055922114,-0.00013583835,-0.0032066999,-0.001071518,0.0036299888,-0.001527042,0.0033926058,0.0033508616,-0.0021542213,-0.0008042408,0.0032839773,0.0013079667,-0.00089808425,-0.0012410597,-0.00057062996,-0.0011691916,-0.00024587472,0.00022001854,0.0055473032,-0.0024568003,0.0034454921,-0.004542088,0.0036620172,0.005299102,-0.003198713,0.0053695473,0.0028354684,-0.0012166214,0.00069141074,-0.004395306,-0.0015939155,-0.003476414,-0.0012307877,-0.0036590588,0.005575585,-0.0018248416,0.0013267371,-0.00016819421,0.0027775904,0.0043284493,-0.0006450554,0.0014189958,0.002342919,0.003071799,-0.0011609744,0.005196968,0.0025586043,0.0024955529,-0.0025992638,0.0020580662,0.0019130295
REQ-498,P4,FR,-0.8484391579862354,0.1658474727804126,-0.5500237755422986,-0.8400996077422255,1.4,78,capability automatically shift result message stream caregiver logout purpose,-0.0018666852,0.0017219537,0.0008734418,0.0032804692,-0.0009932837,-0.00857597,0.00038914915,0.0034152167,-0.0028546585,0.0014103773,-2.2403508e-05,-0.0031507458,-0.0011155757,0.003663652,0.0019444097,-0.0015649449,0.0019596638,-0.0032025552,-0.0002502533,-0.0054268558,0.0011302339,0.0033864789,0.0041643605,-4.7501435e-05,-0.0020334804,-0.0010705348,-0.0017154689,-0.0010477053,-0.0023269583,-0.00081119314,0.0011000163,-0.0037029427,0.00057693524,-0.0021745828,0.0011062542,0.0032463414,0.005781178,-0.004543765,-0.0012359874,-0.0010164351,-0.0001374805,-0.00458458,-0.0034036906,-0.0006551673,-0.0016187212,0.00022221165,-0.002830325,-0.0017452139,0.0031994127,-9.03029e-05,-0.0027958646,-0.0033804001,0.00016694273,0.003687219,-0.0051687476,0.0043696472,0.0007863168,-0.004286874,0.0002193454,0.0066811517,-0.002058357,-0.00030695606,-0.00236287,-0.0013578092,-0.0018263762,0.0009212379,0.0014377178,0.0012376233,-0.00071651145,0.0027024117,-0.005572184,-0.0026355863,0.0051665828,-0.002137012,0.0012844583,0.0011855396,-0.00036600424,2.5921916e-05,-0.0021797384,-0.00027934357,-0.00072009297,-0.0020171439,-0.00083667075,0.0010270915,0.002841089,0.0022118825,-0.004505008,0.0007437709,0.0055289296,-0.0007537964,-0.00050163013,0.0017407624,0.0009700863,-0.0030159606,0.0011561605,0.0038048604,0.0027739713,-0.0031469138,0.0005369004,0.0013183266
